3	1240	21	308
1	1954	50	109
3	5044	63	309
3	7380	71	315
1	1929	7501	110
1	1928	9	110
3	5088	16	317
3	2372	24	301
1	2070	43	109
3	2375	16	301
1	1546	39	108
1	1624	7	111
1	1487	49	108
3	1268	25	309
1	2070	23	109
1	1823	26	110
3	1254	57	308
3	2438	20	301
3	1282	32	309
3	5047	25	309
1	1547	45	108
1	1535	42	108
1	1545	22	108
1	1560	1	108
1	1534	15	108
3	5085	27	317
1	1484	23	108
1	1546	16	108
1	2071	15	109
3	2736	1	301
1	1473	16	108
1	1925	25	110
1	1472	31	108
3	7380	7501	315
1	1929	3	110
1	1521	31	108
1	1520	38	108
3	2372	23	301
3	2452	1	301
3	7299	7501	315
1	1954	16	109
3	2372	22	301
1	1535	7	108
3	2413	29	301
3	7554	38	314
3	2465	6	301
1	2090	29	109
1	1373	3	108
1	1547	9	108
1	1546	40	108
3	2425	36	301
3	2372	20	301
1	1524	62	108
3	2741	7	301
3	1758	12	303
1	1823	25	110
3	1206	69	308
1	1471	26	108
1	1545	21	108
1	1928	59	110
1	1927	53	110
1	1968	44	109
4	47	7502	402
1	1534	14	108
1	1546	15	108
1	1547	46	108
1	1472	32	108
1	1954	15	109
1	2072	10	109
1	2070	21	109
3	2372	21	301
3	5247	6	314
3	7299	71	315
1	1548	7502	108
1	1534	12	108
1	2072	57	109
1	1901	1	110
1	2091	22	109
3	1296	28	309
3	1261	45	308
1	1924	32	110
1	1487	7501	108
1	1521	29	108
1	1523	59	108
1	1822	29	110
4	44	23	402
1	1520	140	108
1	1823	42	110
1	1969	50	109
3	6784	16	315
1	2073	1	109
3	2372	5	301
1	1823	7503	110
3	1296	52	309
3	2731	1	301
1	1545	20	108
3	7352	15	315
1	1954	14	109
1	1471	27	108
1	1522	50	108
1	1559	46	108
1	1534	13	108
3	1268	23	309
1	1484	22	108
1	1546	14	108
1	1472	33	108
1	1545	34	108
3	7299	7502	315
3	1282	29	309
1	1547	8	108
1	1546	41	108
1	1535	6	108
1	1547	47	108
3	2413	31	301
1	1927	55	110
3	7324	42	315
1	1532	22	108
3	2465	5	301
3	6784	12	315
3	5088	75	317
3	1817	36	303
1	1473	14	108
4	43	4	402
1	2072	8	109
1	2070	47	109
1	2091	48	109
1	1473	38	108
3	2645	47	301
3	7299	1	315
1	1954	13	109
1	1533	122	108
1	1823	23	110
3	2264	7514	301
3	5213	40	317
3	1212	71	308
3	5066	86	317
1	1825	59	110
1	1520	34	108
1	2070	19	109
1	1471	28	108
1	1533	32	108
1	1522	20	108
3	5088	12	317
1	1546	13	108
3	2576	42	301
3	1758	9	303
3	1206	7501	308
4	450	2	402
1	1928	61	110
1	1548	1	108
1	1924	27	110
1	1521	28	108
3	1797	65	303
1	1547	7	108
1	1535	5	108
1	1487	2	108
1	1968	39	109
3	2465	4	301
3	1305	29	309
1	1559	146	108
3	1329	59	309
1	2072	59	109
3	7324	36	315
1	1544	7501	108
1	1952	43	110
3	1315	27	309
1	1825	10	110
1	1822	38	110
3	5047	20	309
1	1473	13	108
1	1624	1	111
1	1927	56	110
1	1520	41	108
3	1240	17	308
1	1954	12	109
1	1823	45	110
1	1546	43	108
1	1471	25	108
3	1275	64	309
3	1212	72	308
1	1823	22	110
1	1487	1	108
1	2089	33	109
1	1545	18	108
3	5247	16	314
3	5085	90	317
3	2264	57	301
1	1484	19	108
1	1534	11	108
1	1471	128	108
1	1969	34	109
3	1254	7502	308
1	1546	12	108
3	1219	69	308
3	1754	7502	303
3	1226	15	308
1	1927	110	110
1	1547	6	108
1	1535	3	108
1	2090	40	109
3	1268	21	309
3	2465	3	301
1	1483	28	108
3	2228	1	301
1	1523	14	108
3	6826	48	315
3	1754	1	303
1	2072	6	109
1	1559	47	108
3	2425	14	301
1	1923	35	110
1	1968	46	109
3	2372	1	301
1	1473	12	108
1	1545	38	108
1	1472	34	108
3	1261	48	308
1	2090	24	109
3	5044	68	309
1	1823	46	110
3	2425	40	301
1	1546	44	108
1	1471	21	108
3	2413	1	301
1	1928	7506	110
3	1282	25	309
3	5213	24	317
1	1471	29	108
1	1521	26	108
1	1534	10	108
1	2089	31	109
1	1927	58	110
1	2070	17	109
1	2091	17	109
3	2721	4	301
3	2237	7519	301
3	1329	61	309
1	1547	49	108
1	1547	5	108
3	5213	38	317
3	5039	65	309
1	1544	19	108
3	7462	7501	315
1	1532	31	108
3	2465	1	301
3	2465	2	301
1	1524	7502	108
3	6826	62	315
1	2071	57	109
3	1305	60	309
3	1758	5	303
1	1520	33	108
3	2721	7501	301
3	2551	30	301
1	1473	11	108
1	1559	104	108
3	6768	7502	314
1	1519	40	108
3	1212	75	308
1	1546	45	108
3	5050	20	309
3	7462	7502	315
1	2072	64	109
1	1471	30	108
1	1923	36	110
3	6826	66	315
1	1534	9	108
3	5170	10	317
3	1275	66	309
1	1547	104	108
3	2264	59	301
1	1822	24	110
1	1521	25	108
1	1953	12	109
3	2387	7	301
1	1988	109	109
3	1206	7502	308
1	1823	18	110
1	1486	49	108
1	1473	10	108
1	2070	16	109
1	1546	9	108
1	1545	39	108
3	6826	70	315
1	1968	37	109
1	1559	4	108
1	1473	7504	108
1	1546	46	108
1	1373	7501	108
1	1925	47	110
1	1535	1	108
1	1533	14	108
3	5226	1	314
3	2551	29	301
3	2438	30	301
1	1534	8	108
1	1522	158	108
1	1603	35	111
3	2541	30	301
1	1823	7501	110
3	2264	7518	301
1	1822	42	110
1	1954	11	109
1	1968	49	109
1	1521	51	108
1	1472	38	108
3	1268	17	309
3	5088	1	317
1	1926	54	110
1	1824	14	110
1	1923	37	110
1	1988	107	109
1	1559	3	108
1	1953	52	109
1	1547	4	108
1	1472	14	108
1	1484	14	108
1	1531	28	108
1	1485	10	108
1	1824	55	110
3	1778	55	303
1	1533	40	108
1	1969	55	109
3	1247	11	308
1	2072	1	109
3	1268	64	309
1	1470	29	108
3	6826	77	315
3	1261	51	308
1	2090	21	109
1	1471	7501	108
3	5088	6	317
1	1519	7501	108
1	2070	12	109
1	1534	7501	108
1	1924	21	110
1	1533	13	108
1	1547	7501	108
1	1532	16	108
1	1534	7	108
3	1788	70	303
1	1543	130	108
3	2412	19	301
3	1282	22	309
1	1825	63	110
1	1546	8	108
3	2315	14	301
1	1926	12	110
1	1522	156	108
1	1988	106	109
1	1519	41	108
3	2371	34	301
3	2264	61	301
1	1470	28	108
1	1472	39	108
3	1275	69	309
1	1954	9	109
1	1953	53	109
1	1825	1	110
1	1543	7501	108
1	1544	36	108
1	1520	27	108
3	5085	96	317
1	1533	41	108
1	1532	34	108
1	1603	34	111
1	1473	8	108
1	1545	42	108
3	5066	93	317
3	1308	52	309
3	1247	70	308
1	1471	32	108
3	5227	32	314
1	1923	29	110
3	2371	40	301
1	1485	8	108
3	5246	1	314
3	8771	101	315
1	1534	6	108
3	2533	33	301
3	6768	54	314
1	1547	1	108
1	2088	98	109
1	1988	105	109
1	1470	26	108
3	5226	10	314
1	2090	7502	109
1	1968	35	109
1	1927	61	110
1	1524	7501	108
1	1607	7503	111
1	1472	40	108
4	42	7501	402
1	1544	37	108
1	1954	7	109
3	5033	67	309
1	1533	42	108
1	1546	6	108
1	1521	20	108
1	1545	43	108
1	1968	52	109
3	6803	51	315
3	1783	43	303
1	1544	18	108
3	6768	7501	314
3	2541	28	301
1	2071	5	109
3	2244	7501	301
1	2089	24	109
1	1603	33	111
3	5033	18	309
1	1969	29	109
3	7379	7	315
3	1206	5	308
1	1925	15	110
1	1470	25	108
1	1519	132	108
1	1988	103	109
1	2071	61	109
3	5212	46	317
3	2264	63	301
1	1951	43	110
1	1471	34	108
1	2090	19	109
3	6803	58	315
1	1953	55	109
1	1472	12	108
3	2387	2	301
3	2412	18	301
1	1485	7	108
1	1519	43	108
3	1261	55	308
1	1546	49	108
1	1472	41	108
1	1925	13	110
3	7298	7502	315
1	1988	7502	109
1	1470	24	108
1	1473	6	108
1	1533	43	108
3	1282	20	309
1	1483	33	108
1	1545	44	108
3	1275	72	309
1	1470	23	108
1	1953	11	109
1	1925	50	110
3	5128	51	317
1	2089	41	109
3	6768	70	314
1	1602	38	111
3	2323	19	301
1	1524	1	108
1	1544	17	108
1	1532	15	108
1	1519	32	108
3	2412	25	301
1	1534	50	108
1	1522	59	108
3	1226	7501	308
3	2240	7509	301
1	1546	50	108
3	5212	49	317
1	1470	30	108
3	6803	65	315
3	5057	89	309
1	1518	39	108
1	1471	35	108
1	1473	7501	108
1	1926	6	110
1	1470	22	108
3	5033	69	309
1	1603	31	111
3	2264	7504	301
1	1472	11	108
3	1315	18	309
1	1534	4	108
1	1522	14	108
1	1608	1	111
1	1926	7	110
1	1472	42	108
1	1544	38	108
3	7298	7503	315
3	2371	42	301
1	1953	10	109
1	1545	45	108
1	1968	33	109
3	1842	17	303
3	2323	18	301
1	1532	36	108
1	1520	25	108
1	1927	3	110
1	1926	8	110
1	1544	16	108
3	7298	7501	315
3	5212	19	317
1	1485	5	108
1	1519	31	108
3	1233	9	308
1	1954	5	109
1	1968	54	109
3	1268	13	309
3	2264	7512	301
1	1471	15	108
1	1530	28	108
1	1927	2	110
1	1518	38	108
1	1470	31	108
1	1988	101	109
1	1954	55	109
1	1534	3	108
1	1471	36	108
1	1485	49	108
3	1827	23	303
1	1519	45	108
1	1953	57	109
1	1927	1	110
1	1472	10	108
3	5212	43	317
1	1472	43	108
3	2323	17	301
1	1970	60	109
4	40	7501	402
1	1926	61	110
1	1953	9	109
1	1952	51	109
1	1545	46	108
1	2090	7501	109
1	1518	37	108
3	1827	89	303
3	2412	16	301
1	1988	114	109
3	2240	7507	301
3	1261	58	308
3	7298	7	315
1	1531	29	108
1	1484	7501	108
1	1546	1	108
1	1544	15	108
1	1543	33	108
1	1950	7501	110
1	1602	40	111
3	1275	74	309
1	1950	41	110
1	1519	30	108
3	6803	80	315
1	1988	36	109
1	1485	50	108
1	1470	32	108
1	1603	29	111
1	1607	3	111
3	2438	36	301
1	1521	7501	108
1	1532	7501	108
1	1471	37	108
1	1518	36	108
1	1953	58	109
3	1240	2	308
1	1470	21	108
1	2071	1	109
3	2412	27	301
3	5246	6	314
1	1472	9	108
3	1305	68	309
3	2323	16	301
3	5246	47	314
1	1472	44	108
1	1953	8	109
1	1545	47	108
1	1522	12	108
1	1473	3	108
1	1969	25	109
1	1988	99	109
3	2264	7511	301
3	1860	11	303
1	1544	14	108
1	1954	3	109
1	1519	29	108
1	1952	11	109
3	5030	16	309
3	2240	7514	301
1	1485	52	108
1	1970	58	109
3	8732	18	315
1	1821	25	110
1	1988	34	109
3	1296	14	309
3	1812	25	303
1	1485	4	108
1	1543	18	108
1	1602	33	111
1	1471	13	108
1	1821	46	110
1	1532	39	108
3	6783	10	315
3	1268	11	309
1	1988	115	109
1	2088	100	109
3	6803	1	315
3	1296	64	309
1	1953	59	109
1	1518	41	108
1	1518	33	108
1	1469	28	108
3	7437	7503	315
1	1821	22	110
3	1827	21	303
1	1485	3	108
1	1968	31	109
3	2619	7	301
3	2424	18	301
1	1545	48	108
1	1968	56	109
1	1822	18	110
1	1470	20	108
3	2533	28	301
1	2089	45	109
1	2088	36	109
1	1519	28	108
1	1544	13	108
1	1988	33	109
1	1602	42	111
3	2371	48	301
3	1254	9	308
1	1603	27	111
1	1519	46	108
1	1607	7502	111
1	1820	7503	110
3	2412	13	301
3	1788	77	303
1	1822	17	110
3	1254	8	308
1	2088	87	109
3	6825	37	315
1	1953	60	109
1	1483	38	108
1	1822	50	110
3	2451	5	301
1	1485	2	108
1	1473	7503	108
3	1275	76	309
1	1533	1	108
1	1968	29	109
1	1471	38	108
1	1968	58	109
3	2240	7513	301
1	1521	59	108
1	1988	98	109
3	1812	23	303
1	1545	148	108
1	1822	15	110
1	1543	37	108
1	1472	46	108
1	1472	7	108
3	2264	7507	301
3	2264	7510	301
1	1544	43	108
1	1823	10	110
1	1532	10	108
1	1970	55	109
1	1523	1	108
3	5047	5	309
1	1518	42	108
1	1471	12	108
1	1953	7502	109
3	6783	43	315
1	1823	58	110
1	1542	19	108
1	1824	3	110
1	1970	160	109
3	5225	66	314
1	1988	31	109
1	1485	1	108
1	1484	48	108
3	1788	7502	303
1	1544	12	108
1	1988	117	109
1	1954	1	109
3	2300	7501	301
3	2307	1	301
3	6825	33	315
3	1778	49	303
3	1305	18	309
3	2412	30	301
3	1282	14	309
3	1218	11	308
3	6783	7501	315
3	5169	17	317
1	1530	21	108
3	2307	27	301
1	1823	56	110
1	1470	18	108
3	1837	99	303
3	6783	55	315
1	1471	11	108
1	1472	6	108
3	1218	9	308
1	1544	44	108
3	1268	9	309
3	5225	60	314
1	1988	37	109
1	1953	61	109
1	1517	40	108
3	2240	7512	301
3	5212	24	317
1	1821	7502	110
3	1218	7	308
1	1988	29	109
1	1953	5	109
3	2523	7502	301
3	6825	27	315
3	6783	57	315
1	1518	43	108
1	1544	11	108
1	1519	25	108
3	2399	1	301
3	2505	27	301
1	1545	49	108
1	1469	29	108
1	1988	96	109
3	1218	5	308
1	1532	9	108
1	2088	29	109
1	1970	51	109
1	1603	25	111
3	2264	7508	301
1	1543	38	108
3	2644	7501	301
3	5212	1	317
3	5169	22	317
1	1471	41	108
3	5087	45	317
3	2424	16	301
1	1471	10	108
1	1988	118	109
3	6783	62	315
3	1305	72	309
1	1603	50	111
1	1607	7501	111
1	1472	5	108
1	2089	49	109
1	1820	41	110
1	1531	35	108
1	1484	49	108
1	1518	31	108
3	5030	11	309
3	6825	19	315
3	6783	65	315
1	1953	63	109
1	1822	14	110
1	1532	44	108
1	1544	10	108
1	1922	24	110
3	1268	1	309
1	1953	64	109
1	1520	56	108
1	1823	8	110
3	6825	8	315
1	1469	30	108
1	1518	44	108
1	1923	19	110
1	1519	50	108
1	1953	104	109
1	1545	52	108
1	1822	54	110
3	7323	25	315
3	2412	33	301
1	1517	37	108
1	1543	14	108
1	1484	50	108
1	1602	7501	111
1	2088	84	109
3	5065	72	317
1	1970	48	109
3	6825	16	315
1	1373	7502	108
3	6767	26	314
1	1988	39	109
1	1507	40	108
3	2451	31	301
1	1988	94	109
1	1531	37	108
3	2451	3	301
1	1530	19	108
1	1522	1	108
1	1821	49	110
3	1268	6	309
1	1545	4	108
1	1532	45	108
1	1988	27	109
1	1484	51	108
3	1837	13	303
3	1305	15	309
3	2264	7509	301
1	1544	9	108
1	1988	120	109
1	1987	36	109
1	1823	7	110
3	5136	39	317
3	2541	20	301
3	6783	76	315
1	1469	31	108
1	1924	52	110
3	2523	23	301
3	1315	10	309
1	1970	65	109
3	6802	46	315
3	1211	39	308
1	1518	46	108
3	2505	25	301
3	5084	61	317
1	1925	5	110
3	2451	1	301
3	2424	14	301
1	2088	38	109
3	2323	57	301
1	1953	3	109
1	1544	47	108
1	1924	7501	110
1	2088	106	109
1	1820	7502	110
3	2496	26	301
1	1823	61	110
3	2523	7504	301
3	5065	65	317
3	2412	7	301
1	1518	30	108
3	1205	28	308
3	2424	31	301
1	1531	13	108
1	1987	34	109
1	1822	55	110
1	1544	8	108
1	1602	46	111
1	1519	22	108
1	1823	6	110
3	8726	62	315
1	1470	14	108
1	1970	67	109
3	2386	18	301
1	1469	32	108
1	1519	52	108
1	1953	2	109
1	1543	41	108
3	2314	18	301
3	5087	42	317
1	1530	34	108
1	1517	41	108
1	1988	93	109
1	1988	40	109
3	7552	47	314
1	1518	47	108
1	1821	50	110
1	1469	19	108
1	1988	121	109
1	1922	41	110
4	40	15	402
1	1988	25	109
1	2087	97	109
1	1484	1	108
1	1970	68	109
1	1603	20	111
3	2264	74	301
1	1953	1	109
1	1987	33	109
1	1518	29	108
1	1951	14	109
1	1925	61	110
1	1517	33	108
1	1531	12	108
1	1831	29	110
3	2264	1	301
3	6802	41	315
1	1472	1	108
1	1823	63	110
3	1305	76	309
1	1544	7	108
1	1471	45	108
1	1970	16	109
1	1948	29	110
3	1822	15	303
3	6767	52	314
3	6767	6	314
1	1530	17	108
1	1970	69	109
1	1969	66	109
1	1521	64	108
1	1949	26	110
1	1470	40	108
3	8719	38	315
3	2307	33	301
1	1542	33	108
1	1453	27	108
1	1602	27	111
1	1469	18	108
1	1470	13	108
1	1531	38	108
3	5169	45	317
3	6802	36	315
3	2424	12	301
1	1822	11	110
1	1967	76	109
1	1967	73	109
1	1821	51	110
1	1532	4	108
1	1968	23	109
1	1987	31	109
3	6767	59	314
3	1296	8	309
1	1969	65	109
3	2424	32	301
3	2513	21	301
1	1822	57	110
3	1329	6	309
1	1968	24	109
1	2088	27	109
1	1988	91	109
1	2088	80	109
1	1544	6	108
1	1469	34	108
1	1968	25	109
3	8768	1	315
1	1519	21	108
1	1924	10	110
3	2386	21	301
1	1968	26	109
1	1988	24	109
3	5090	63	317
1	1518	27	108
1	1949	47	110
1	1988	42	109
1	1530	35	108
1	1543	44	108
3	5169	59	317
1	1922	20	110
3	7378	78	315
3	1320	2	309
1	1469	17	108
3	8719	27	315
1	1968	27	109
3	1320	3	309
1	1507	33	108
1	1821	14	110
1	1823	1	110
3	1305	9	309
1	1468	21	108
3	6767	66	314
1	1987	29	109
3	2398	7501	301
3	7323	48	315
1	1507	41	108
3	1211	37	308
3	2412	4	301
1	1952	4	109
1	1924	58	110
1	1822	9	110
3	8726	1	315
1	2087	93	109
3	5049	48	309
1	1822	58	110
1	1521	7	108
1	1516	39	108
1	1821	52	110
1	1543	9	108
3	1827	2	303
3	1253	28	308
1	1544	5	108
1	2087	101	109
1	1924	9	110
3	5065	75	317
3	2523	50	301
1	1530	15	108
1	1529	121	108
3	1217	45	308
1	1988	123	109
1	1530	36	108
3	5046	56	309
3	2464	2	301
3	5211	44	317
1	1532	1	108
1	1602	25	111
1	1831	40	110
1	1987	37	109
3	1217	46	308
3	2412	2	301
1	1988	7501	109
1	1517	43	108
3	6767	74	314
3	2424	9	301
3	1246	30	308
1	1820	17	110
3	1205	27	308
3	8719	20	315
3	5107	7501	317
1	1988	22	109
1	1967	69	109
1	1373	7503	108
1	1542	14	108
3	1232	7502	308
3	2464	30	301
3	5225	31	314
3	1217	47	308
3	6767	76	314
1	1925	2	110
3	6767	77	314
1	1925	1	110
3	2450	22	301
3	6802	14	315
3	5225	34	314
1	1518	49	108
3	1305	1	309
3	5043	56	309
3	2437	28	301
1	1822	8	110
1	1924	8	110
3	5211	17	317
1	1602	50	111
1	1529	31	108
1	1544	52	108
3	1260	21	308
1	1821	53	110
3	1217	48	308
1	1988	44	109
3	5211	11	317
3	2398	15	301
1	1530	37	108
3	1788	87	303
1	1924	7502	110
3	1778	89	303
1	2088	43	109
1	1830	36	110
1	1471	101	108
1	1603	59	111
1	1529	20	108
1	1469	7502	108
3	2533	19	301
3	6767	80	314
3	5084	80	317
1	2087	102	109
3	2618	10	301
3	2464	32	301
1	2088	114	109
1	1453	21	108
3	2424	35	301
1	1947	7501	110
1	1471	3	108
3	1211	35	308
3	1232	7501	308
3	2299	7501	301
3	2307	38	301
1	1468	31	108
1	1821	13	110
3	5128	3	317
1	1516	140	108
1	1924	7	110
3	2618	7501	301
1	1470	10	108
1	1988	88	109
1	1949	18	110
1	1530	38	108
1	1988	21	109
1	1530	13	108
1	1519	59	108
3	1778	42	303
1	1831	25	110
3	1205	25	308
1	1469	37	108
1	1822	7	110
3	1807	15	303
3	6767	7502	314
3	2240	7518	301
1	1521	69	108
1	1967	67	109
1	1967	20	109
3	6782	43	315
1	1820	49	110
3	5136	59	317
1	1948	25	110
1	2087	91	109
1	1821	12	110
1	1543	8	108
1	1516	41	108
3	5065	48	317
3	6767	1	314
1	1988	46	109
3	2523	7501	301
1	1950	14	109
1	1468	32	108
1	2087	36	109
1	1924	6	110
3	2424	6	301
1	1987	41	109
1	1603	57	111
3	5245	45	314
1	1530	39	108
1	1518	24	108
1	1517	27	108
1	1821	55	110
3	6782	7502	315
3	5065	80	317
1	1923	7501	110
3	5190	9	317
1	2087	104	109
3	6782	23	315
1	1970	34	109
1	1544	2	108
1	1948	43	110
1	1602	20	111
1	1529	18	108
1	1987	24	109
1	1469	38	108
1	1453	35	108
1	1830	29	110
1	1988	86	109
1	1453	20	108
1	2088	19	109
1	1507	45	108
1	1988	20	109
1	1520	65	108
1	1452	26	108
1	1470	7501	108
1	1821	11	110
1	1507	29	108
3	2450	29	301
1	1922	49	110
1	1529	34	108
1	1544	1	108
1	1831	23	110
1	1468	33	108
3	2263	7507	301
1	2087	34	109
1	1924	5	110
1	1543	149	108
1	1470	7	108
1	1988	127	109
1	1822	7502	110
1	1530	40	108
3	2424	3	301
3	6802	7501	315
1	1468	18	108
3	5056	64	309
3	1736	30	303
3	7674	47	314
3	7674	4	314
1	1453	19	108
3	1281	40	309
3	6782	7503	315
1	1820	51	110
1	1531	7501	108
1	1452	24	108
1	1528	21	108
3	5084	42	317
1	2088	74	109
1	1831	43	110
3	6782	7501	315
1	1542	12	108
1	1603	14	111
3	2483	50	301
3	2322	22	301
3	1807	13	303
3	2240	7516	301
1	1988	48	109
3	2437	11	301
3	5056	40	309
1	1520	66	108
3	8723	279	315
1	1521	1	108
1	1528	29	108
3	8719	73	315
1	2087	33	109
3	5211	79	317
1	1922	7501	110
1	1516	42	108
1	1468	34	108
1	1519	15	108
1	1452	31	108
1	1948	44	110
3	1288	38	309
3	2000	7501	303
1	1529	35	108
3	5211	39	317
3	7350	55	315
4	41	7501	402
1	2087	88	109
3	7674	9	314
1	1970	2	109
1	1530	41	108
1	1519	60	108
3	1788	21	303
1	1831	22	110
1	1821	58	110
1	1821	9	110
1	1468	17	108
1	1988	85	109
1	1467	21	108
1	2088	47	109
1	1542	44	108
1	1453	18	108
1	1987	43	109
1	1469	10	108
3	1205	22	308
3	1288	45	309
1	1507	27	108
1	1820	7501	110
3	5211	26	317
3	5065	83	317
1	1543	49	108
1	1948	45	110
3	2291	17	301
1	1948	22	110
1	1603	60	111
3	2483	51	301
1	1517	25	108
1	2087	31	109
1	1470	47	108
1	1950	57	109
1	1528	30	108
1	1820	53	110
3	1239	5	308
1	1530	9	108
1	1529	15	108
3	2463	21	301
1	1468	35	108
3	2450	31	301
3	2411	17	301
1	1529	36	108
3	2322	23	301
3	1224	48	308
1	1924	4	110
1	1530	42	108
1	1948	46	110
3	1239	1	308
1	1468	16	108
3	5087	32	317
1	1821	59	110
1	1922	53	110
1	1988	50	109
1	1453	17	108
3	2240	7519	301
3	7674	21	314
1	1922	14	110
1	1948	47	110
1	2087	29	109
1	1373	7504	108
1	1821	8	110
1	1988	83	109
3	1267	21	309
1	1453	37	108
1	1519	13	108
1	1543	52	108
1	1468	36	108
3	2411	27	301
1	1829	33	110
1	1988	16	109
1	1831	47	110
3	2437	9	301
3	1328	44	309
1	1529	37	108
1	1469	42	108
3	1304	124	309
3	7322	27	315
1	1530	43	108
1	1602	58	111
1	1507	25	108
3	6802	1	315
1	1468	15	108
3	6766	51	314
1	1820	54	110
1	2087	38	109
1	1948	20	110
1	1529	14	108
1	1987	7501	109
1	1469	9	108
1	1923	60	110
1	1543	4	108
1	1507	50	108
1	1946	29	110
1	1988	131	109
1	1451	29	108
1	1530	8	108
1	1831	20	110
1	1452	34	108
3	2314	1	301
1	1519	63	108
3	1205	20	308
3	7674	30	314
3	1246	11	308
1	1519	12	108
1	1470	4	108
3	1304	135	309
1	1468	37	108
3	2450	15	301
1	1516	46	108
1	1988	52	109
3	5190	61	317
1	1529	38	108
3	1246	1	308
3	5065	85	317
1	1543	3	108
1	1922	13	110
3	2240	7511	301
3	7322	23	315
1	1831	48	110
3	2306	15	301
3	1778	32	303
1	1948	19	110
1	1468	14	108
1	1530	44	108
3	1288	36	309
1	1505	40	108
1	1821	6	110
1	1542	47	108
3	6782	50	315
3	1778	35	303
1	1453	15	108
3	1778	33	303
1	1988	81	109
3	2463	24	301
3	1231	47	308
1	1831	19	110
1	1470	3	108
1	1923	160	110
3	1778	36	303
3	1314	50	309
3	5065	40	317
1	1820	55	110
1	1520	4	108
1	1530	7	108
3	6766	7501	314
1	1602	57	111
1	1518	7501	108
3	5090	73	317
3	1778	37	303
3	5190	3	317
3	2437	7	301
1	1469	8	108
1	1452	19	108
3	6824	12	315
1	2088	16	109
1	1528	33	108
1	1517	7502	108
1	1515	7503	108
1	1519	11	108
1	1482	1	108
1	1948	18	110
1	1468	38	108
3	5190	75	317
1	1947	43	110
3	7674	39	314
1	1527	28	108
1	1543	2	108
3	8713	7501	315
1	1528	18	108
1	1516	47	108
1	1469	43	108
1	1970	1	109
1	1821	64	110
3	2306	25	301
1	1829	29	110
1	1468	13	108
4	30	7502	402
1	1542	48	108
3	2000	1	303
3	6766	40	314
1	1453	14	108
1	1529	12	108
3	1217	32	308
3	7322	7	315
1	1987	46	109
1	2086	36	109
1	1453	42	108
3	1304	129	309
1	2087	25	109
1	1530	6	108
1	1519	65	108
1	1922	11	110
1	1923	61	110
1	1923	1	110
1	1467	33	108
3	2437	37	301
1	2088	51	109
1	1528	34	108
3	1996	27	303
3	5224	138	314
1	1820	57	110
1	1988	80	109
1	1987	17	109
1	1507	21	108
1	1542	7501	108
1	1516	27	108
1	1528	17	108
1	1527	21	108
3	1802	103	303
1	1922	57	110
3	8723	7501	313
1	1453	13	108
1	1821	4	110
1	1468	39	108
3	5043	66	309
1	1603	9	111
3	2437	3	301
1	1529	39	108
3	7656	73	314
3	5190	1	317
1	1950	61	109
3	5168	7	317
3	6766	30	314
1	1467	34	108
1	1949	11	110
1	1947	44	110
3	1802	1	303
1	1519	8	108
1	1988	12	109
3	2313	7501	301
3	2533	1	301
1	1988	134	109
3	1802	3	303
3	1281	27	309
1	1516	26	108
1	1604	1	111
1	1530	46	108
1	1987	48	109
1	1821	2	110
1	1452	18	108
3	8710	55	315
1	1947	45	110
3	2463	15	301
1	2087	41	109
1	1950	62	109
1	1922	9	110
3	5104	7501	317
3	2483	55	301
1	1820	58	110
1	1453	12	108
1	1529	10	108
3	6766	22	314
3	7322	61	315
1	1602	13	111
3	6766	7502	314
3	1267	16	309
3	2207	32	301
3	5056	73	309
3	7656	61	314
1	1468	9	108
1	1467	35	108
3	1763	7502	303
1	1451	23	108
3	1783	95	303
1	1950	63	109
3	6766	18	314
3	6801	7503	315
1	1452	38	108
3	1797	1	303
3	7296	29	315
3	5210	9	314
1	1966	66	109
1	1467	18	108
3	5056	33	309
1	1519	67	108
1	1528	36	108
3	1205	14	308
1	1452	17	108
3	6766	14	314
1	1969	81	109
3	1797	3	303
1	1451	31	108
1	1922	59	110
3	1763	7505	303
1	1829	26	110
1	1516	25	108
1	2086	29	109
1	1950	64	109
1	1453	11	108
1	1530	4	108
1	2087	78	109
1	1527	20	108
3	2239	8	301
1	1828	34	110
3	1797	5	303
1	1516	52	108
3	8718	75	313
1	1518	61	108
3	1763	7503	303
1	1527	31	108
3	2411	1	301
1	1467	36	108
1	1518	14	108
1	1602	60	111
1	1988	10	109
1	1831	14	110
3	2298	17	301
3	1763	7504	303
1	1987	50	109
1	1526	27	108
1	1469	7501	108
1	1466	29	108
3	6766	57	314
1	1504	40	108
3	5090	23	317
3	2463	30	301
3	5224	140	314
1	1988	74	109
3	1763	7501	303
3	1788	7503	303
3	2021	18	303
3	2322	6	301
3	2488	55	301
1	1945	7504	110
1	1922	60	110
1	1967	6	109
3	1281	25	309
3	2220	1	301
1	1453	10	108
1	1505	44	108
1	1468	41	108
1	1950	102	109
3	2496	11	301
3	6757	52	314
1	1946	7501	110
3	8710	7501	315
1	1452	40	108
1	1922	6	110
1	1529	43	108
1	1527	32	108
1	1467	37	108
3	7656	42	314
1	1518	13	108
1	1987	15	109
1	1527	19	108
3	2291	1	301
1	1828	32	110
1	1831	53	110
3	2463	12	301
3	1793	1	303
1	1950	2	109
1	1969	1	109
1	1453	43	108
3	2450	6	301
1	1528	13	108
1	1922	160	110
3	1763	24	303
1	1831	13	110
